	gene	str	chr	promoter_start	promoter_end
11266	Gm6133	1	chr18	78347753	78349753
11267	Olfr768	-1	chr10	129099375	129101375
11268	Wfdc1	1	chr8	119664364	119666364
11269	Slc14a2	-1	chr18	78596942	78598942
11270	Slc28a3	-1	chr13	58610877	58612877
11271	Olfr769	-1	chr10	129117861	129119861
11272	Gm14819	1	chrX	35402182	35404182
11273	Zfp870	-1	chr17	32891642	32893642
11274	Ppargc1b	-1	chr18	61400431	61402431
11275	Aadacl2fm3	1	chr3	59859050	59861050
11276	Fam234b	1	chr6	135195976	135197976
11277	Fam43b	-1	chr4	138396528	138398528
11278	Smarcd2	-1	chr11	106272972	106274972
11279	Men1	1	chr19	6332978	6334978
11280	Inha	1	chr1	75505076	75507076
11281	Serpinb2	1	chr1	107509422	107511422
11282	Grid1	1	chr14	34818107	34820107
11283	Sirt2	1	chr7	28764734	28766734
11284	Psmd3	1	chr11	98680553	98682553
11285	Pou5f1	1	chr17	35504017	35506017
11286	Coil	1	chr11	88968251	88970251
11287	Shh	-1	chr5	28467256	28469256
11288	Cd96	-1	chr16	46120251	46122251
11289	Rtf1	1	chr2	119673067	119675067
11290	Cdh6	-1	chr15	13173675	13175675
11291	Brix1	-1	chr15	10485947	10487947
11292	Fam205c	-1	chr4	42874234	42876234
11293	Gmeb1	-1	chr4	132261602	132263602
11294	Adam15	-1	chr3	89349996	89351996
11295	Gm10033	-1	chr8	69395539	69397539
11296	Usp24	1	chr4	106314212	106316212
11297	Arhgap11a	-1	chr2	113848661	113850661
11298	Gm9495	-1	chr8	69453565	69455565
11299	Mpc1	1	chr17	8280903	8282903
11300	Cd200r3	1	chr16	44941677	44943677
11301	Hebp1	-1	chr6	135198022	135200022
11302	Cox18	-1	chr5	90224001	90226001
11303	Lair1	-1	chr7	4063204	4065204
11304	Rdh12	1	chr12	79206913	79208913
11305	Lilr4b	1	chr10	51478631	51480631
11306	Fermt1	-1	chr2	132945906	132947906
11307	Gsg1	-1	chr6	135254351	135256351
11308	Mfsd13a	1	chr19	46339120	46341120
11309	Ccr7	-1	chr11	99155077	99157077
11310	Plekha3	1	chr2	76673280	76675280
11311	Sympk	1	chr7	19022376	19024376
11312	Grk3	-1	chr5	113015791	113017791
11313	Ift22	1	chr5	136906149	136908149
11314	Ndufc2	1	chr7	97398002	97400002
11315	Mul1	1	chr4	138432670	138434670
11316	Gm9745	-1	chr13	8948231	8950231
11317	Gm7697	-1	chr8	69522976	69524976
11318	Gm21976	1	chr13	98277886	98279886
11319	Il11	-1	chr7	4782859	4784859
11320	Cd164	1	chr10	41517413	41519413
11321	Lag3	-1	chr6	124911705	124913705
11322	2310034G01Rik	-1	chr19	46350302	46352302
11323	AC151602.1	1	chr7	45416352	45418352
11324	Snrpg	1	chr6	86369303	86371303
11325	Cd8a	1	chr6	71371426	71373426
11326	Cfp	-1	chrX	20931555	20933555
11327	Fndc3b	-1	chr3	27711307	27713307
11328	Nup35	1	chr2	80615235	80617235
11329	Slc38a6	1	chr12	73284778	73286778
11330	Gm4737	-1	chr16	46155077	46157077
11331	Tmem190	1	chr7	4780936	4782936
11332	Ruvbl2	-1	chr7	45438096	45440096
11333	Fcsk	-1	chr8	110902488	110904488
11334	Tpp1	-1	chr7	105752235	105754235
11335	Snx2	1	chr18	53174315	53176315
11336	Aadacl2fm1	1	chr3	59923213	59925213
11337	Tbc1d20	1	chr2	152291827	152293827
11338	Rnasek	-1	chr11	70239842	70241842
11339	Lilrb4a	1	chr10	51488955	51490955
11340	Ppp1ca	1	chr19	4190064	4192064
11341	Clic1	1	chr17	35047965	35049965
11342	Gm44511	-1	chr6	128826315	128828315
11343	Klrb1b	-1	chr6	128826331	128828331
11344	Eml6	-1	chr11	30026033	30028033
11345	Cyth1	-1	chr11	118248592	118250592
11346	Calhm2	-1	chr19	47138294	47140294
11347	Ppp1r7	1	chr1	93340853	93342853
11348	Hes5	1	chr4	154958922	154960922
11349	Nphp4	1	chr4	152474705	152476705
11350	Cps1	1	chr1	67121025	67123025
11351	0610010K14Rik	-1	chr11	70237914	70239914
11352	Olfr770	-1	chr10	129138998	129140998
11353	Cdan1	-1	chr2	120850128	120852128
11354	Pdcd11	1	chr19	47088767	47090767
11355	Exoc6	1	chr19	37518878	37520878
11356	Wee1	1	chr7	110120045	110122045
11357	Olfr771	-1	chr10	129164751	129166751
11358	Mier1	1	chr4	103112389	103114389
11359	Aadacl2	1	chr3	60004742	60006742
11360	Olfr772	-1	chr10	129177921	129179921
11361	Dusp19	1	chr2	80615044	80617044
11362	Prtn3	1	chr10	79872475	79874475
11363	Letm1	-1	chr5	33782817	33784817
11364	Rhbdd1	1	chr1	82314451	82316451
11365	Ankrd44	-1	chr1	54926387	54928387
11366	Elk1	-1	chrX	20950608	20952608
11367	Parg	1	chr14	32199948	32201948
11368	Klrb1c	-1	chr6	128789215	128791215
11369	Plppr3	-1	chr10	79874634	79876634
11370	Rad9a	-1	chr19	4201662	4203662
11371	Cd7	-1	chr11	121039418	121041418
11372	Wtip	-1	chr7	34133268	34135268
11373	Meis1	-1	chr11	19018985	19020985
11374	Uxt	-1	chrX	20962017	20964017
11375	Dhx37	-1	chr5	125434121	125436121
11376	Pask	-1	chr1	93343482	93345482
11377	Sall2	-1	chr14	52328762	52330762
11378	Fnip1	1	chr11	54436198	54438198
11379	Olfr1513	-1	chr14	52356408	52358408
11380	Thrsp	-1	chr7	97417730	97419730
11381	Ttc9c	-1	chr19	8819333	8821333
11382	Zscan12	1	chr13	21360819	21362819
11383	Rcc2	1	chr4	140698540	140700540
11384	Gys1	1	chr7	45432843	45434843
11385	Gm49339	1	chr10	51478611	51480611
11386	Glrx3	1	chr7	137435613	137437613
11387	Rab6a	1	chr7	100605409	100607409
11388	Kcnn4	1	chr7	24368262	24370262
11389	Lyrm4	-1	chr13	36117526	36119526
11390	Tfpi	-1	chr2	84476775	84478775
11391	Lpcat4	1	chr2	112237467	112239467
11392	Rbpj	1	chr5	53464151	53466151
11393	Tspan9	-1	chr6	128143594	128145594
11394	Map3k2	1	chr18	32161088	32163088
11395	Gjd2	-1	chr2	114013619	114015619
11396	Fars2	1	chr13	36115411	36117411
11397	Kif5b	-1	chr18	6242174	6244174
11398	Trim25	1	chr11	88997375	88999375
11399	Rexo1	-1	chr10	80561560	80563560
11400	Stard9	1	chr2	120627120	120629120
11401	Pcsk9	-1	chr4	106464329	106466329
11402	Sycp2l	1	chr13	41112306	41114306
11403	Actc1	-1	chr2	114053548	114055548
11404	Lhb	1	chr7	45418819	45420819
11405	Hormad1	1	chr3	95557676	95559676
11406	Kcnk18	1	chr19	59217213	59219213
11407	Smarce1	-1	chr11	99231017	99233017
11408	Fat1	1	chr8	44933446	44935446
11409	Golph3	1	chr15	12319449	12321449
11410	Nutm1	-1	chr2	112259291	112261291
11411	Reck	1	chr4	43873529	43875529
11412	Gm29133	1	chr3	75746196	75748196
11413	Slc18a2	1	chr19	59258895	59260895
11414	Wdr81	-1	chr11	75454717	75456717
11415	Mrvi1	-1	chr7	110982461	110984461
11416	Mup4	-1	chr4	59960710	59962710
11417	Nfkbib	-1	chr7	28767512	28769512
11418	Itpka	1	chr2	119740336	119742336
11419	Mastl	-1	chr2	23156024	23158024
11420	Tmem128	1	chr5	38258184	38260184
11421	Alg5	1	chr3	54733538	54735538
11422	Efnb2	-1	chr8	8661242	8663242
11423	St6galnac4	1	chr2	32585094	32587094
11424	Col23a1	1	chr11	51287919	51289919
11425	Zfp68	-1	chr5	138619761	138621761
11426	Gm49721	1	chr17	6976903	6978903
11427	Chrna1	-1	chr2	73580338	73582338
11428	Lipo4	-1	chr19	33517780	33519780
11429	Camk2n1	1	chr4	138452313	138454313
11430	Nrn1	-1	chr13	36735131	36737131
11431	Il15	-1	chr8	82403222	82405222
11432	Gm1604b	1	chr17	7023567	7025567
11433	Slc7a11	-1	chr3	50443614	50445614
11434	Nckap5	-1	chr1	126830799	126832799
11435	Gm19410	1	chr8	35763789	35765789
11436	Rnaset2b	1	chr17	6968633	6970633
11437	Mrpl48	-1	chr7	100608301	100610301
11438	Nop10	1	chr2	112259925	112261925
11439	Maml2	1	chr9	13295956	13297956
11440	Ccer2	1	chr7	28754173	28756173
11441	Sirpb1c	-1	chr3	15848528	15850528
11442	Olfr1512	-1	chr14	52379168	52381168
11443	Ercc3	1	chr18	32238299	32240299
11444	Susd3	-1	chr13	49248706	49250706
11445	Gulp1	1	chr1	44549510	44551510
11446	Creb5	1	chr6	53285269	53287269
11447	Arglu1	-1	chr8	8690521	8692521
11448	Smad9	1	chr3	54753581	54755581
11449	Myocd	-1	chr11	65269989	65271989
11450	Wdr78	-1	chr4	103114555	103116555
11451	Pifo	-1	chr3	106014646	106016646
11452	Cinp	-1	chr12	110889145	110891145
11453	Tcim	-1	chr8	24438984	24440984
11454	Hoxa4	-1	chr6	52191753	52193753
11455	A1bg	-1	chr15	60923012	60925012
11456	Fam71b	1	chr11	46394558	46396558
11457	Hoxa5	-1	chr6	52204587	52206587
11458	Enpp1	-1	chr10	24712159	24714159
11459	Snx24	1	chr18	53243661	53245661
11460	Hoxa2	-1	chr6	52164831	52166831
11461	BC107364	-1	chr3	96452306	96454306
11462	Sap25	1	chr5	137639333	137641333
11463	Tmem238	-1	chr7	4789656	4791656
11464	Gm28308	-1	chr6	52213339	52215339
11465	Adra1d	-1	chr2	131562283	131564283
11466	Fcrls	-1	chr3	87263738	87265738
11467	Hoxa6	-1	chr6	52208722	52210722
11468	Gm21988	-1	chr11	70239830	70241830
11469	Naaladl2	-1	chr3	25144261	25146261
11470	Sec11c	1	chr18	65798514	65800514
11471	Kdm4c	1	chr4	74240496	74242496
11472	Ddah2	1	chr17	35057034	35059034
11473	Prl8a6	-1	chr13	27438688	27440688
11474	Sf3a1	1	chr11	4158349	4160349
11475	Chil5	-1	chr3	106032814	106034814
11476	Rasa4	1	chr5	136081915	136083915
11477	Rad23b	1	chr4	55348042	55350042
11478	Lrch4	1	chr5	137627120	137629120
11479	Rbsn	-1	chr6	92214925	92216925
11480	Hoxa3	-1	chr6	52213336	52215336
11481	Fis1	1	chr5	136951274	136953274
11482	Tle6	-1	chr10	81601073	81603073
11483	Ksr2	1	chr5	117411999	117413999
11484	Pigx	-1	chr16	32099740	32101740
11485	Nos2	1	chr11	78918786	78920786
11486	Nrbp2	-1	chr15	76091627	76093627
11487	Rif1	1	chr2	52070831	52072831
11488	Mlx	1	chr11	101085276	101087276
11489	Lemd1	1	chr1	132189430	132191430
11490	Ptms	-1	chr6	124920103	124922103
11491	Iah1	1	chr12	21314388	21316388
11492	Dgke	-1	chr11	89066850	89068850
11493	Hoxa7	-1	chr6	52221854	52223854
11494	Ppp1r9a	1	chr6	4900916	4902916
11495	Efna4	-1	chr3	89338028	89340028
11496	Sectm1b	-1	chr11	121063569	121065569
11497	Olfr773	-1	chr10	129187419	129189419
11498	Foxb2	-1	chr19	16873805	16875805
11499	Adam17	-1	chr12	21373632	21375632
11500	Ndufb3	1	chr1	58584383	58586383
11501	4930596D02Rik	-1	chr14	35811978	35813978
11502	Zfp354c	-1	chr11	50827724	50829724
11503	Olfr774	1	chr10	129234203	129236203
11504	Tsta3	-1	chr15	75929832	75931832
11505	Olfr775	1	chr10	129246411	129248411
11506	Ppic	-1	chr18	53418115	53420115
11507	Gm29695	1	chr1	132189456	132191456
11508	Olfr776	1	chr10	129257126	129259126
11509	Lhx9	-1	chr1	138848577	138850577
11510	Cmtm3	1	chr8	104337409	104339409
11511	Olfr777	-1	chr10	129271485	129273485
11512	Acbd5	1	chr2	23066166	23068166
11513	Mlf2	1	chr6	124929385	124931385
11514	Gm20075	-1	chr13	96081376	96083376
11515	Zfp879	-1	chr11	50841552	50843552
11516	Tjp3	-1	chr10	81291581	81293581
11517	Sv2c	-1	chr13	96132577	96134577
11518	Agfg1	1	chr1	82837482	82839482
11519	Pim1	1	chr17	29488752	29490752
11520	Gm5150	-1	chr3	16006437	16008437
11521	Olfr1511	-1	chr14	52397379	52399379
11522	Bscl2	1	chr19	8835466	8837466
11523	Gm648	-1	chrX	56549606	56551606
11524	Krt222	-1	chr11	99244085	99246085
11525	Mup6	1	chr4	59962293	59964293
11526	Cldn23	-1	chr8	35826559	35828559
11527	Lsm1	1	chr8	25783287	25785287
11528	Gm44965	1	chr6	48591940	48593940
11529	Gm45021	1	chr6	48587609	48589609
11530	Zfp775	1	chr6	48600062	48602062
11531	Mrpl17	-1	chr7	105811099	105813099
11532	Pcnx	1	chr12	81858022	81860022
11533	Ppp1r12b	-1	chr1	134955942	134957942
11534	Smoc1	1	chr12	81024807	81026807
11535	Olfr1510	-1	chr14	52414373	52416373
11536	Virma	1	chr4	11483957	11485957
11537	Repin1	1	chr6	48591882	48593882
11538	Arhgef37	-1	chr18	61536594	61538594
11539	Lipo2	-1	chr19	33751359	33753359
11540	Hjv	1	chr3	96523171	96525171
11541	Fxn	-1	chr19	24280605	24282605
11542	Pdzd2	-1	chr15	12739924	12741924
11543	Olfr1509	1	chr14	52440989	52442989
11544	Gm8978	-1	chr19	33625252	33627252
11545	Erich6	-1	chr3	58637207	58639207
11546	Lipo3	-1	chr19	33761951	33763951
11547	Cdiptos	-1	chr7	126976098	126978098
11548	Tcerg1l	-1	chr7	138397730	138399730
11549	Dchs1	-1	chr7	105787654	105789654
11550	Tlcd2	1	chr11	75459714	75461714
11551	Gm17190	1	chr13	96080053	96082053
11552	Txnip	1	chr3	96555956	96557956
11553	Adgrl3	1	chr5	81018137	81020137
11554	Rbck1	-1	chr2	152332653	152334653
11555	Rad51d	-1	chr11	82890614	82892614
11556	Med7	1	chr11	46434924	46436924
11557	Cyp26c1	1	chr19	37683580	37685580
11558	Grm6	1	chr11	50848684	50850684
11559	Rgs10	-1	chr7	128418758	128420758
11560	Cdipt	1	chr7	126973913	126975913
11561	Mpig6b	-1	chr17	35066184	35068184
11562	Syk	1	chr13	52581172	52583172
11563	Hnrnpl	1	chr7	28806540	28808540
11564	Cdk8	1	chr5	146229229	146231229
11565	Abca6	-1	chr11	110251776	110253776
11566	2610318N02Rik	-1	chr16	17125167	17127167
11567	Ly6g6c	1	chr17	35063387	35065387
11568	Vwa5b1	-1	chr4	138635884	138637884
11569	Ddt	-1	chr10	75773414	75775414
11570	Kctd14	1	chr7	97449322	97451322
11571	Chn1	-1	chr2	73775346	73777346
11572	Otop1	1	chr5	38273971	38275971
11573	Rnf216	-1	chr5	143112994	143114994
11574	Flacc1	-1	chr1	58695989	58697989
11575	Gstt3	-1	chr10	75781414	75783414
11576	Apba3	1	chr10	81264959	81266959
11577	Erv3	-1	chr2	131859747	131861747
11578	Nlgn1	-1	chr3	26332460	26334460
11579	Tmc2	1	chr2	130193193	130195193
11580	Gcnt2	1	chr13	40857753	40859753
11581	Ccdc162	-1	chr10	41716634	41718634
11582	Idi2	1	chr13	8950862	8952862
11583	Syt2	1	chr1	134644676	134646676
11584	Baiap3	-1	chr17	25256364	25258364
11585	Taf12	1	chr4	132272374	132274374
11586	Gm21854	1	chrY	5654985	5656985
11587	Gm20605	1	chr5	137627174	137629174
11588	Gm20914	1	chrY	5723977	5725977
11589	Padi6	-1	chr4	140742643	140744643
11590	Acp5	-1	chr9	22135711	22137711
11591	Ly6g6e	1	chr17	35074901	35076901
11592	Katna1	1	chr10	7723999	7725999
11593	Asprv1	1	chr6	86626163	86628163
11594	Arhgap33	-1	chr7	30535060	30537060
11595	Gm20441	-1	chr10	75780954	75782954
11596	Hnrnpul2	1	chr19	8818009	8820009
11597	Bsnd	-1	chr4	106492283	106494283
11598	Rab42	-1	chr4	132303385	132305385
11599	Rsph6a	1	chr7	19052689	19054689
11600	Plin1	-1	chr7	79732903	79734903
11601	Ly6g6d	-1	chr17	35078065	35080065
11602	Tmem61	-1	chr4	106540546	106542546
11603	Mtrr	-1	chr13	68582149	68584149
11604	Atp2c2	1	chr8	119698008	119700008
11605	Ppip5k2	-1	chr1	97770411	97772411
11606	Psmc3ip	-1	chr11	101095436	101097436
11607	Stk11ip	1	chr1	75519528	75521528
11608	Dnajc8	1	chr4	132533549	132535549
11609	Naalad2	-1	chr9	18402995	18404995
11610	Cep19	1	chr16	32097799	32099799
11611	Pak1ip1	1	chr13	40999022	41001022
11612	St3gal2	1	chr8	110917921	110919921
11613	Gng3	-1	chr19	8839194	8841194
11614	Josd2	1	chr7	44465979	44467979
11615	Klf4	-1	chr4	55532466	55534466
11616	Gm28171	1	chrY	5791394	5793394
11617	Prnp	1	chr2	131907927	131909927
11618	Gm50139	1	chr19	8827772	8829772
11619	Rpl28	1	chr7	4790873	4792873
11620	Setbp1	-1	chr18	79109391	79111391
11621	Lta4h	1	chr10	93451410	93453410
11622	4930474N05Rik	1	chr14	36092916	36094916
11623	Glra1	-1	chr11	55608198	55610198
11624	Prn	1	chr2	131907956	131909956
11625	Dcun1d2	-1	chr8	13288131	13290131
11626	Ido2	-1	chr8	24576333	24578333
11627	Prnd	1	chr2	131948860	131950860
11628	Tcf19	-1	chr17	35516824	35518824
11629	Cyp4f14	-1	chr17	32917342	32919342
11630	Abt1	-1	chr13	23423866	23425866
11631	Gabrg1	-1	chr5	70842617	70844617
11632	Ube2s	-1	chr7	4812590	4814590
11633	Chdh	1	chr14	30007022	30009022
11634	H2-Aa	-1	chr17	34287823	34289823
11635	Ttyh1	1	chr7	4117407	4119407
11636	Eps8l2	1	chr7	141336879	141338879
11637	Klf16	-1	chr10	80577321	80579321
11638	Aadac	1	chr3	60023716	60025716
11639	Zfp623	1	chr15	75938951	75940951
11640	Otos	-1	chr1	92648841	92650841
11641	Gm42878	-1	chr5	121545482	121547482
11642	Rnf32	1	chr5	29193991	29195991
11643	Star	1	chr8	25804554	25806554
11644	Sez6	1	chr11	77928799	77930799
11645	Adam1b	-1	chr5	121503435	121505435
11646	St6galnac1	-1	chr11	116775507	116777507
11647	Erp29	-1	chr5	121452506	121454506
11648	Ints4	1	chr7	97478955	97480955
11649	Serpinb8	1	chr1	107588005	107590005
11650	Rps6ka2	1	chr17	7168114	7170114
11651	Drd5	1	chr5	38317366	38319366
11652	Mmgt1	-1	chrX	56598069	56600069
11653	Bmp2	1	chr2	133550158	133552158
11654	Prkd2	1	chr7	16840901	16842901
11655	Dcp1a	1	chr14	30477534	30479534
11656	Prag1	1	chr8	36092827	36094827
11657	Pmpca	1	chr2	26387338	26389338
11658	Lmcd1	1	chr6	112271757	112273757
11659	Cmtm4	-1	chr8	104395807	104397807
11660	Slx1b	-1	chr7	126695784	126697784
11661	Tmem116	1	chr5	121449892	121451892
11662	Mup7	-1	chr4	60070475	60072475
11663	Usp36	-1	chr11	118290244	118292244
11664	Rps29	-1	chr12	69159186	69161186
11665	Sdf2l1	-1	chr16	17132383	17134383
11666	Rasal2	-1	chr1	157412595	157414595
11667	Gm9999	1	chr7	46981579	46983579
11668	Golim4	-1	chr3	75956949	75958949
11669	Olfr780	1	chr10	129316116	129318116
11670	Bola2	1	chr7	126693400	126695400
11671	Gm20937	-1	chrY	68294898	68296898
11672	Plpp4	1	chr7	129255030	129257030
11673	Tcam1	1	chr11	106274671	106276671
11674	Tchhl1	1	chr3	93466753	93468753
11675	Grik2	-1	chr10	49788766	49790766
11676	Rmnd5a	-1	chr6	71440637	71442637
11677	Actr1a	-1	chr19	46395748	46397748
11678	Tril	-1	chr6	53820830	53822830
11679	Dmac1	-1	chr4	75278305	75280305
11680	Cd5l	1	chr3	87355880	87357880
11681	Anks3	-1	chr16	4964205	4966205
11682	Ccdc116	-1	chr16	17147229	17149229
11683	Nmnat2	1	chr1	152952992	152954992
11684	Sbp	1	chr17	23939671	23941671
11685	Coro1a	-1	chr7	126707787	126709787
11686	Vmn1r77	1	chr7	12034751	12036751
11687	Lrr1	1	chr12	69166813	69168813
11688	Olfr781	1	chr10	129326853	129328853
11689	Rgs12	1	chr5	34947444	34949444
11690	Col4a4	-1	chr1	82586849	82588849
11691	Sucnr1	1	chr3	60079868	60081868
11692	Olfr782	1	chr10	129346849	129348849
11693	Gin1	1	chr1	97768171	97770171
11694	Lonrf1	-1	chr8	36249516	36251516
11695	Prl2c5	1	chr13	13180714	13182714
11696	Meak7	-1	chr8	119778416	119780416
11697	Gh	-1	chr11	106301865	106303865
11698	Nisch	-1	chr14	31216946	31218946
11699	Hao1	-1	chr2	134554368	134556368
11700	Ydjc	1	chr16	17142620	17144620
11701	Dmwd	1	chr7	19074226	19076226
11702	Cyp26a1	1	chr19	37695797	37697797
11703	A430033K04Rik	1	chr5	138620858	138622858
11704	Pcyox1	-1	chr6	86397154	86399154
11705	Pitpnm2	-1	chr5	124249760	124251760
11706	Dupd1	-1	chr14	21714576	21716576
11707	Gm20816	1	chrY	68535954	68537954
11708	Pias4	-1	chr10	81167923	81169923
11709	Pole2	-1	chr12	69228195	69230195
11710	Set	1	chr2	30055377	30057377
11711	Trak1	1	chr9	121295501	121297501
11712	Tmco3	1	chr8	13286189	13288189
11713	Bbs10	1	chr10	111296678	111298678
11714	Pank4	1	chr4	154962122	154964122
11715	Cacna1d	-1	chr14	30491455	30493455
11716	Phf24	1	chr4	42914659	42916659
11717	Cchcr1	1	chr17	35515099	35517099
11718	Vmn1r78	1	chr7	12148256	12150256
11719	Sbpl	-1	chr17	23955274	23957274
11720	Mapk1ip1	-1	chr7	138846273	138848273
11721	Inpp5e	-1	chr2	26409203	26411203
11722	Cldn15	1	chr5	136964615	136966615
11723	Pde4a	1	chr9	21163713	21165713
11724	Rfxap	-1	chr3	54807791	54809791
11725	Ppp2r2d	1	chr7	138844078	138846078
11726	Pdgfrb	1	chr18	61043149	61045149
11727	Slc39a12	1	chr2	14386315	14388315
11728	Btf3	-1	chr13	98317006	98319006
11729	S100a11	1	chr3	93518487	93520487
11730	Gabra2	-1	chr5	71095849	71097849
11731	Golph3l	1	chr3	95586933	95588933
11732	Sertm1	-1	chr3	54915887	54917887
11733	Ube2l3	-1	chr16	17202649	17204649
11734	Krt24	-1	chr11	99285262	99287262
11735	H2-Eb1	1	chr17	34303866	34305866
11736	Calhm1	-1	chr19	47144254	47146254
11737	Spty2d1	-1	chr7	47008411	47010411
11738	Zpld1	-1	chr16	55297986	55299986
11739	Calhm3	-1	chr19	47157764	47159764
11740	Gm49384	-1	chr12	69204267	69206267
11741	Rpl36al	-1	chr12	69184083	69186083
11742	Ddx41	-1	chr13	55536658	55538658
11743	Txk	-1	chr5	72752777	72754777
11744	Glipr2	1	chr4	43955400	43957400
11745	Sp6	1	chr11	97011393	97013393
11746	Gm49383	-1	chr12	69197104	69199104
11747	Pex11a	-1	chr7	79743131	79745131
11748	Mgat2	1	chr12	69182156	69184156
11749	Padi4	-1	chr4	140774236	140776236
11750	Dnaaf2	-1	chr12	69198429	69200429
11751	Pamr1	1	chr2	102548011	102550011
11752	Cand1	-1	chr10	119240055	119242055
11753	Cotl1	-1	chr8	119840544	119842544
11754	Stx1b	-1	chr7	127824549	127826549
11755	Trim16	1	chr11	62818230	62820230
11756	Ccin	1	chr4	43981482	43983482
11757	Ltk	-1	chr2	119760431	119762431
11758	Clec2i	1	chr6	128885587	128887587
11759	Bin1	1	chr18	32375229	32377229
11760	Smg9	1	chr7	24397618	24399618
11761	Lin37	-1	chr7	30559838	30561838
11762	Stx4a	1	chr7	127822293	127824293
11763	S100a10	1	chr3	93553079	93555079
11764	Gm20817	-1	chrY	68832728	68834728
11765	Csf3	1	chr11	98699262	98701262
11766	Abhd17a	-1	chr10	80590341	80592341
11767	Adgrb3	-1	chr1	25829707	25831707
11768	Vmn1r79	1	chr7	12169278	12171278
11769	Prss30	-1	chr17	23980566	23982566
11770	Nin	-1	chr12	70113717	70115717
11771	Mapkapk5	-1	chr5	121545905	121547905
11772	Shmt1	-1	chr11	60811718	60813718
11773	Nrros	-1	chr16	32165594	32167594
11774	Prdm6	1	chr18	53461582	53463582
11775	Mtf2	1	chr5	108063673	108065673
11776	Tdpoz2	-1	chr3	93652686	93654686
11777	Gcc1	-1	chr6	28428390	28430390
11778	Tdpoz1	-1	chr3	93676310	93678310
11779	Fbxw10	1	chr11	62845068	62847068
11780	Kcnj5	-1	chr9	32344350	32346350
11781	Ccdc73	1	chr2	104865804	104867804
11782	Spred2	1	chr11	19922374	19924374
11783	Arf5	1	chr6	28421559	28423559
11784	Cgrrf1	1	chr14	46830124	46832124
11785	Tmem212	-1	chr3	27896368	27898368
11786	Mms19	-1	chr19	41981157	41983157
11787	Hspb6	1	chr7	30550177	30552177
11788	Ddx19a	-1	chr8	110997800	110999800
11789	Gm16253	1	chr3	96574983	96576983
11790	Polr3gl	-1	chr3	96594181	96596181
11791	Nectin3	-1	chr16	46498525	46500525
11792	Tmem30c	-1	chr16	57292865	57294865
11793	Zfp182	-1	chrX	21062316	21064316
11794	BC035044	-1	chr6	128891126	128893126
11795	Proser3	-1	chr7	30552299	30554299
11796	Harbi1	1	chr2	91708851	91710851
11797	Fscn3	1	chr6	28425788	28427788
11798	Lsp1	1	chr7	142458808	142460808
11799	Bex6	1	chr16	32177822	32179822
11800	Pip5k1b	-1	chr19	24555872	24557872
11801	Spata16	1	chr3	26635619	26637619
11802	Mkln1	1	chr6	31396734	31398734
11803	Gck	-1	chr11	5950081	5952081
11804	Mcrip2	-1	chr17	25868764	25870764
11805	Cdh7	1	chr1	109980430	109982430
11806	Ubn2	1	chr6	38431949	38433949
11807	Havcr2	1	chr11	46452934	46454934
11808	Eef2	1	chr10	81174630	81176630
11809	Ptafr	1	chr4	132562066	132564066
11810	Timp2	-1	chr11	118355740	118357740
11811	T2	1	chr17	8353991	8355991
11812	Pard6g	1	chr18	80044889	80046889
11813	Llgl2	1	chr11	115822048	115824048
11814	Mxra7	-1	chr11	116828046	116830046
11815	Lipo1	-1	chr19	33787459	33789459
11816	Stxbp5l	-1	chr16	37384962	37386962
11817	Cox7b2	-1	chr5	71548205	71550205
11818	Cep295nl	-1	chr11	118342500	118344500
11819	Eif3m	-1	chr2	105017080	105019080
11820	Prr18	1	chr17	8335458	8337458
11821	Ccna1	-1	chr3	55055501	55057501
11822	Psors1c2	1	chr17	35531200	35533200
11823	AI854703	1	chr6	48624763	48626763
11824	Sft2d1	1	chr17	8309101	8311101
11825	Git2	-1	chr5	114775517	114777517
11826	Kcnj1	1	chr9	32370492	32372492
11827	Tmx4	-1	chr2	134644145	134646145
11828	Trmt9b	1	chr8	36455547	36457547
11829	Ubxn10	-1	chr4	138737167	138739167
11830	Ly6g6f	-1	chr17	35085610	35087610
