name	length	avg_phastCons	coverage	std
cCREs124635	522	0.151375	1.20115	0.335117
cCREs124641	563	0.102613	1.0	0.221202
cCREs124991	501	0.0566986	1.07186	0.0984473
cCREs125108	516	0.0773209	1.1376	0.198868
cCREs125238	548	0.111627	1.20803	0.218831
cCREs125253	521	0.184795	1.08637	0.327163
cCREs125254	501	0.15038	0.996008	0.198695
cCREs125258	505	0.104817	1.0	0.26667
cCREs125308	536	0.0342844	1.0	0.114756
cCREs125662	519	0.177963	1.0	0.30911
cCREs125664	521	0.0459191	1.0	0.150696
cCREs125668	561	0.0443433	1.0	0.146664
cCREs125783	861	0.149291	1.17189	0.33333
cCREs125892	519	0.0249977	1.1657	0.10887
cCREs125906	761	0.0694891	1.0	0.202227
cCREs125975	514	0.181029	1.13035	0.2293
cCREs125999	513	0.156367	0.931774	0.293107
cCREs126003	509	0.323692	1.04322	0.436243
cCREs126171	515	0.12885	1.0	0.268707
cCREs126238	509	0.231099	1.1945	0.385996
cCREs126625	998	0.0285158	1.0	0.10288
cCREs126661	559	0.191685	1.02147	0.347544
cCREs126731	502	0.0550067	1.0	0.117509
cCREs127061	815	0.0160757	1.00736	0.09497
cCREs127097	706	0.0965525	1.0	0.230308
cCREs127215	836	0.403225	1.0	0.442123
cCREs127299	852	0.0140431	0.943662	0.0284095
cCREs127346	532	0.103339	0.968045	0.12859
cCREs127352	534	0.428877	1.0	0.379212
cCREs127751	565	0.224632	0.99823	0.195762
cCREs127753	599	0.358828	1.0	0.269962
cCREs128558	517	0.0177253	1.0	0.0482381
cCREs128968	512	0.249754	1.0	0.242765
cCREs128977	1011	0.128717	1.0	0.143495
cCREs129103	525	0.304617	1.17905	0.240537
cCREs129111	515	0.114351	1.0	0.155292
cCREs129373	515	0.0260164	1.0	0.0878322
cCREs129550	779	0.0576552	1.0	0.130427
cCREs130158	502	0.0978502	1.0	0.164491
cCREs130179	959	0.262555	1.08655	0.414104
cCREs131043	790	0.190239	0.967089	0.229732
cCREs131052	794	0.209812	1.0	0.176437
cCREs131801	524	0.0268989	1.08015	0.0475642
cCREs131909	554	0.162448	1.0361	0.2692
cCREs132246	534	0.222424	1.21348	0.333052
cCREs132530	1352	0.0886057	1.01331	0.121969
cCREs132627	526	0.175219	1.0	0.302824
cCREs132669	504	0.0440655	1.16468	0.0937933
cCREs132928	539	0.169202	1.0	0.25142
cCREs133173	515	0.18991	1.14369	0.350947
cCREs133207	542	0.110138	1.22878	0.23778
cCREs133330	501	0.0264295	1.08583	0.0538725
cCREs133808	570	0.0666203	0.952632	0.191489
cCREs133862	778	0.204128	1.13625	0.353941
cCREs133957	522	0.211693	1.08621	0.389902
cCREs134229	525	0.226288	1.0	0.36277
cCREs134231	764	0.186952	0.937173	0.265325
cCREs134247	838	0.173167	0.911695	0.279048
cCREs134270	632	0.390577	1.02215	0.434391
cCREs134532	708	0.202863	1.0226	0.36859
cCREs134542	503	0.159967	1.0	0.319392
cCREs134739	978	0.030643	1.0	0.118292
cCREs134740	516	0.0287241	1.0	0.103588
cCREs134747	517	0.0585869	1.0	0.181938
cCREs134749	896	0.013755	1.0	0.0607784
cCREs135101	580	0.0241836	1.0	0.060522
cCREs135639	519	0.0350896	1.07322	0.121374
cCREs135664	526	0.0981682	1.0	0.260994
cCREs135896	624	0.291052	1.0	0.409274
cCREs135941	509	0.0589159	0.984283	0.140402
cCREs135987	795	0.64238	1.10063	0.432689
cCREs136388	550	0.0549273	1.0	0.161231
cCREs136691	504	0.154025	1.0	0.33365
cCREs136791	665	0.420522	1.0	0.457967
cCREs136797	527	0.00814046	1.0	0.0290151
cCREs137054	656	0.093891	1.20122	0.22231
cCREs137065	535	0.113539	1.0	0.116781
cCREs137070	502	0.132806	1.00996	0.125536
cCREs137181	529	0.085795	1.0	0.23491
cCREs137194	507	0.213053	1.03748	0.340507
cCREs137205	1181	0.170883	1.15749	0.3202
cCREs137267	510	0.0742626	1.24314	0.180144
cCREs137282	859	0.226171	1.06519	0.383542
cCREs137420	548	0.182881	1.0	0.30207
cCREs137471	805	0.15031	1.02236	0.320105
cCREs137795	544	0.0803392	1.02206	0.198296
cCREs138161	517	0.0564483	1.17988	0.0832161
cCREs138194	787	0.129292	1.01525	0.216977
cCREs138195	524	0.0242953	0.828244	0.0797645
cCREs138228	777	0.0177783	1.1583	0.0481803
cCREs138232	523	0.0210776	1.13193	0.0512248
cCREs138706	1437	0.214414	0.951983	0.306098
cCREs138707	516	0.145711	0.988372	0.179055
cCREs138708	561	0.14156	1.14439	0.185868
cCREs138736	511	0.0174824	1.0	0.0139506
cCREs138807	521	0.286113	1.11516	0.412153
cCREs138812	529	0.120317	1.18715	0.31224
cCREs138873	518	0.183929	0.994208	0.343401
cCREs139164	803	0.07805	0.942715	0.0968407
cCREs139325	519	0.110105	1.0	0.188495
cCREs139375	962	0.170035	0.813929	0.19631
cCREs140171	932	0.0320506	1.2221	0.100025
cCREs140387	507	0.0287337	1.0	0.0871282
cCREs140445	531	0.107767	1.0	0.239771
cCREs140863	523	0.00938223	1.00765	0.0343573
cCREs140869	504	0.0545927	1.0	0.0953618
cCREs140978	515	0.0560123	1.0	0.202935
cCREs140997	513	0.0150877	1.0	0.0625614
cCREs141211	536	0.116212	1.12313	0.140309
cCREs141406	545	0.0883771	1.0	0.198543
cCREs141506	1351	0.169633	1.1362	0.308129
cCREs141571	522	0.113057	0.886973	0.138326
cCREs141730	512	0.0427202	0.980469	0.141384
cCREs141926	519	0.558777	1.079	0.47359
cCREs141934	552	0.930066	1.06522	0.193818
cCREs142214	576	0.0350375	1.07986	0.127894
cCREs142667	740	0.114811	1.11486	0.277605
cCREs142703	1079	0.178781	1.24374	0.355138
cCREs142711	532	0.0103775	1.19361	0.0441351
cCREs142798	982	0.0497926	1.23625	0.198386
cCREs142899	827	0.372789	1.0	0.448547
cCREs143044	668	0.233317	1.14371	0.390957
cCREs143053	509	0.225534	1.0	0.357983
cCREs143878	539	0.139128	1.0	0.1689
cCREs143940	811	0.242441	1.0	0.359875
cCREs143946	587	0.0195252	0.875639	0.083444
cCREs143974	554	0.02684	0.983755	0.0803761
cCREs143975	545	0.110738	1.0	0.123337
cCREs144007	932	0.0197709	1.12876	0.106577
cCREs144045	512	0.246179	1.0	0.405661
cCREs144051	953	0.33198	1.0	0.44991
cCREs144056	1411	0.239927	1.11623	0.391014
cCREs144133	542	0.0925143	1.0	0.270717
cCREs144176	537	0.0539373	1.0	0.0981377
cCREs144223	786	0.111743	1.05089	0.255319
cCREs144413	841	0.0351009	1.0	0.0960991
cCREs144419	538	0.184661	1.0	0.24661
cCREs144434	634	0.0477302	1.0	0.150806
cCREs144505	876	0.0812186	1.0	0.247796
cCREs144521	517	0.0258734	1.11605	0.0925144
cCREs144523	531	0.147586	1.0	0.314727
cCREs144546	504	0.0398238	1.23016	0.12195
cCREs145959	552	0.0588334	1.0	0.045715
cCREs145961	940	0.140114	0.911702	0.284092
cCREs145964	502	0.0860903	1.23705	0.17823
cCREs145966	549	0.0321296	1.23679	0.119636
cCREs145971	514	0.0265417	1.0	0.0784521
cCREs145977	540	0.031198	1.0	0.13597
cCREs146190	509	0.0802407	1.0	0.125172
cCREs146537	862	0.04277	1.058	0.10412
cCREs146624	768	0.0757698	1.20833	0.228482
cCREs146752	807	0.0521109	1.0	0.116195
cCREs146849	553	0.123345	1.0	0.285807
cCREs147236	540	0.0997655	1.0	0.227402
cCREs147254	542	0.417485	1.0572	0.40373
cCREs147282	575	0.30784	1.0	0.405713
cCREs147307	684	0.0965305	1.0	0.225515
cCREs147320	543	0.065967	1.0	0.0752456
cCREs147386	528	0.358723	1.0	0.430707
cCREs147387	560	0.0325679	1.0	0.0662272
cCREs147425	530	0.193733	0.950943	0.372495
cCREs147440	518	0.141437	1.19305	0.211555
cCREs147531	517	0.0621301	1.0	0.194361
cCREs147679	571	0.135138	1.16462	0.281045
cCREs147686	911	0.227261	1.0	0.39017
cCREs147687	673	0.115352	1.0	0.270878
cCREs147716	875	0.293731	1.21486	0.428219
cCREs147749	595	0.233655	1.0	0.391543
cCREs147759	544	0.186474	1.11581	0.333665
cCREs147973	518	0.15274	1.05792	0.167411
cCREs147975	515	0.156613	1.05049	0.317549
cCREs147994	566	0.0233132	1.0583	0.0873725
cCREs148241	526	0.0528323	1.20722	0.0998772
cCREs148840	503	0.0473783	1.0	0.122988
cCREs149176	539	0.121506	1.11503	0.177193
cCREs149193	527	0.0533941	1.0	0.142625
cCREs149227	1035	0.351031	1.0	0.406439
cCREs149232	521	0.121947	1.0	0.302579
cCREs149457	508	0.0517725	1.18701	0.102622
cCREs149495	514	0.104061	1.09339	0.119873
cCREs149496	521	0.0810054	1.09405	0.1538
cCREs149500	560	0.0450927	1.02143	0.117015
cCREs149771	525	0.00705774	1.0	0.0247973
cCREs149935	523	0.111293	1.13002	0.19888
cCREs149984	503	0.0941873	1.10139	0.104868
cCREs150026	586	0.355718	1.22867	0.452505
cCREs150033	512	0.0368402	1.05078	0.0812015
cCREs150534	610	0.0643105	1.11475	0.15967
cCREs150566	502	0.0928162	1.0	0.258283
cCREs150588	637	0.0525505	1.1146	0.162873
cCREs150623	599	0.543585	1.0	0.444276
cCREs151190	531	0.149073	1.05838	0.290133
cCREs151213	1086	0.23921	1.0	0.387867
cCREs151273	508	0.184059	1.05118	0.371138
cCREs151275	513	0.222955	0.94347	0.152707
cCREs151911	526	0.170747	1.02852	0.238951
cCREs151915	556	0.126214	1.07914	0.270232
cCREs151924	505	0.0243721	1.20792	0.101032
cCREs152291	514	0.123884	1.0	0.309536
cCREs152304	518	0.0598121	1.0	0.100703
cCREs152333	512	0.0713462	1.0	0.165371
cCREs152342	584	0.061462	1.15068	0.192254
cCREs152369	510	0.0298147	1.0	0.138844
cCREs152637	551	0.0677971	1.09437	0.18907
cCREs152661	518	0.127883	1.0	0.265887
cCREs152898	503	0.146416	1.0	0.320738
cCREs152906	509	0.388599	1.03733	0.438272
cCREs153158	508	0.27699	0.935039	0.25718
cCREs153606	677	0.102064	1.07976	0.0991087
cCREs153612	528	0.44029	1.19318	0.468632
cCREs154753	784	0.229861	1.0	0.377512
cCREs154812	513	0.0631325	1.0	0.154538
cCREs156359	531	0.0213652	1.22976	0.0509889
cCREs156368	530	0.132528	1.1717	0.303743
cCREs156385	507	0.0898663	1.19329	0.246278
cCREs157027	573	0.0301104	1.0	0.123665
cCREs157045	534	0.140148	1.12172	0.169618
cCREs157342	501	0.0556186	1.0	0.198018
cCREs157349	554	0.0504875	1.0	0.173104
cCREs157369	629	0.0511201	0.914149	0.0625997
cCREs157381	534	0.0944436	0.93633	0.238434
cCREs157423	1156	0.0656546	1.06315	0.107797
cCREs157489	518	0.030926	1.0	0.0826717
cCREs157576	526	0.274293	1.0	0.413534
cCREs157582	544	0.464518	1.0	0.4521
cCREs157603	547	0.0141593	1.0	0.0528016
cCREs157604	866	0.0695417	0.98037	0.141346
cCREs157621	540	0.136009	1.0	0.315005
cCREs157812	523	0.441346	1.0	0.472932
cCREs159166	743	0.0243223	1.0	0.114462
cCREs160366	513	0.119305	1.08187	0.180607
cCREs160384	532	0.0453771	1.05075	0.0758776
cCREs160476	529	0.261961	0.926276	0.291317
cCREs160714	855	0.0294029	0.939181	0.112608
cCREs160827	886	0.152504	1.04289	0.297062
cCREs160911	501	0.355876	1.0	0.444044
cCREs160921	508	0.0297048	1.15157	0.094987
cCREs160939	516	0.0902523	1.0	0.254591
cCREs160940	505	0.133978	0.99802	0.147242
cCREs160949	579	0.130824	1.08636	0.304922
cCREs161004	509	0.0862091	1.07859	0.18797
cCREs161839	528	0.0407051	1.0	0.142603
cCREs161848	539	0.0908538	1.20779	0.132802
cCREs161851	510	0.290792	1.0	0.410525
cCREs161867	790	0.128561	1.15823	0.284355
cCREs161871	503	0.0512224	1.14314	0.15228
cCREs161951	805	0.388438	1.0	0.457475
cCREs161967	506	0.137855	1.0	0.304716
cCREs161970	507	0.294415	1.03748	0.426612
cCREs161999	525	0.0948681	1.12952	0.249048
cCREs162002	740	0.251246	1.0	0.393537
cCREs162006	554	0.153054	1.12996	0.158167
cCREs162008	542	0.0825186	1.12915	0.186422
cCREs162010	602	0.0443274	1.12957	0.136326
cCREs162012	585	0.177143	1.0	0.34487
cCREs162016	539	0.0395377	1.0	0.154576
cCREs162024	546	0.274661	1.0	0.414815
cCREs162027	508	0.103992	1.0	0.259589
cCREs162044	545	0.323202	1.00734	0.414347
cCREs162149	777	0.527681	1.17889	0.452652
cCREs162154	510	0.0590406	1.0	0.117721
cCREs162440	501	0.518356	1.1018	0.457037
cCREs162443	527	0.427834	1.10057	0.455621
cCREs162543	504	0.101485	1.0	0.220713
cCREs162575	535	0.0103599	1.0	0.052921
cCREs162859	542	0.0626119	1.0941	0.105397
cCREs163067	579	0.232759	1.0	0.250849
cCREs164340	519	0.0265875	1.0	0.0391796
cCREs165097	502	0.0161842	1.18725	0.0398919
cCREs165103	969	0.0251928	1.08669	0.104549
cCREs165275	514	0.0323894	1.22957	0.0578572
cCREs165299	1087	0.0306736	1.0	0.0611527
cCREs165751	502	0.308114	1.02191	0.424225
cCREs165808	516	0.135065	1.11434	0.307874
cCREs165861	794	0.0291317	1.0	0.136374
cCREs166010	504	0.0384604	1.12302	0.130699
cCREs167191	511	0.173269	1.01566	0.201356
cCREs167293	840	0.439069	1.03571	0.464167
cCREs167404	529	0.0817806	1.0	0.176313
cCREs167489	515	0.496747	1.0	0.469543
cCREs167494	584	0.427818	1.0	0.434244
cCREs167751	535	0.0251947	1.0	0.129865
cCREs167768	888	0.0454916	1.0	0.0804908
cCREs167771	742	0.103929	1.0	0.254202
cCREs167786	525	0.030886	1.0	0.0877935
cCREs168132	593	0.0802303	1.0	0.196948
cCREs168160	517	0.0837128	1.0	0.132557
cCREs168174	533	0.0717101	1.22326	0.20106
cCREs168210	751	0.130726	1.0506	0.285248
cCREs169966	572	0.402636	1.0	0.4318
cCREs170174	503	0.127832	1.0	0.313911
cCREs170741	505	0.0393864	1.0	0.0906344
cCREs170777	833	0.168454	1.0	0.306691
cCREs171178	520	0.0347575	1.0	0.0731046
cCREs171596	991	0.0659149	1.0	0.176187
cCREs171726	520	0.0994937	1.0	0.232005
cCREs171870	505	0.0819218	1.0	0.212816
cCREs172089	519	0.0643692	1.0	0.205319
cCREs172145	541	0.512978	1.0	0.435357
cCREs172183	512	0.0156683	0.941406	0.0722456
cCREs172233	787	0.208339	1.0	0.288123
cCREs172627	751	0.147368	0.956059	0.291895
cCREs172639	891	0.133471	0.994388	0.143728
cCREs172672	515	0.0184589	1.21553	0.0882367
cCREs172739	780	0.072025	1.0	0.211857
cCREs172939	532	0.164022	1.0	0.313575
cCREs172940	527	0.160536	1.0	0.320759
cCREs172966	599	0.380435	1.0	0.429948
cCREs173053	502	0.46108	1.10757	0.47817
cCREs173484	509	0.267574	1.17289	0.41317
cCREs173715	871	0.254422	1.0	0.361098
cCREs173738	506	0.05951	1.0	0.149307
cCREs173765	512	0.0386313	1.10156	0.0815703
cCREs173770	511	0.0258932	1.12329	0.0661471
cCREs173876	527	0.0139518	1.19355	0.0620071
cCREs173908	503	0.0896745	1.02187	0.0961613
cCREs173926	990	0.105013	1.21515	0.192776
cCREs174106	508	0.0102416	1.23622	0.05899
cCREs175263	553	0.157609	1.0868	0.305864
cCREs175267	1064	0.0447447	1.0	0.15577
cCREs175671	998	0.181973	0.961924	0.172218
cCREs175672	552	0.0907131	1.0	0.165031
cCREs175680	563	0.0805577	0.982238	0.18476
cCREs175802	589	0.141021	0.887946	0.25369
cCREs175891	553	0.0553296	1.0	0.143859
cCREs175894	514	0.25999	1.0	0.30474
cCREs175896	533	0.272601	1.22889	0.272171
cCREs176020	532	0.240332	1.14286	0.272766
cCREs176291	516	0.20257	1.0	0.394533
cCREs176385	544	0.0582549	1.13971	0.167251
cCREs176455	507	0.107931	1.0	0.0853068
cCREs176458	528	0.150735	1.12311	0.317109
cCREs176459	504	0.0532382	1.12302	0.165755
cCREs176508	1172	0.101517	1.08276	0.271188
cCREs176650	688	0.0605761	1.17878	0.203176
cCREs176672	546	0.171503	1.17949	0.31926
cCREs176677	537	0.0989657	1.12291	0.131476
cCREs176679	676	0.0361981	1.06509	0.157472
cCREs176683	938	0.021655	1.19296	0.08624
cCREs176689	526	0.122426	0.891635	0.146978
cCREs176835	557	0.094753	1.0	0.171837
cCREs176842	808	0.127052	1.17946	0.299011
cCREs176843	997	0.09475	0.961886	0.22086
cCREs177105	528	0.0454257	1.08712	0.164559
cCREs177114	514	0.52075	1.0	0.466645
cCREs177221	1057	0.108168	1.01514	0.204308
cCREs177381	515	0.161621	1.0	0.320773
cCREs177453	503	0.0363182	1.04374	0.13751
cCREs177509	519	0.0643227	0.965318	0.140816
cCREs177566	622	0.217622	1.0	0.238992
cCREs177638	809	0.293231	0.915946	0.268104
cCREs178347	521	0.178934	1.0	0.219139
cCREs178351	705	0.208915	0.995745	0.251312
cCREs178352	535	0.0881783	1.0	0.246276
cCREs178357	522	0.182624	1.12452	0.262024
cCREs178971	508	0.00684056	1.11614	0.0259187
cCREs179056	650	0.0334832	1.02923	0.117017
cCREs179059	936	0.0282851	1.02885	0.11073
cCREs179068	534	0.275998	0.855805	0.257117
cCREs179355	539	0.0793744	1.0	0.0821757
cCREs179484	518	0.118968	1.23745	0.258389
cCREs179487	515	0.140278	1.16505	0.278541
cCREs179501	507	0.439809	1.07298	0.395885
cCREs180013	520	0.227633	1.20769	0.279281
cCREs180633	523	0.0563803	1.0	0.149928
cCREs180794	540	0.0956185	1.00741	0.115329
cCREs180862	516	0.136824	1.0	0.286847
cCREs180877	938	0.102479	1.0	0.261709
cCREs181043	513	0.120563	1.0	0.123825
cCREs181360	949	0.324891	1.0	0.405679
cCREs181361	598	0.223788	1.0	0.355779
cCREs181444	810	0.0877861	0.853086	0.250356
cCREs181721	590	0.0783995	1.08983	0.0782147
cCREs181732	503	0.123724	1.0	0.255588
cCREs181733	501	0.225745	1.0	0.366123
cCREs181744	560	0.166129	1.0	0.249211
cCREs181904	535	0.302208	1.18692	0.409147
cCREs181921	508	0.295501	0.826772	0.310384
cCREs181941	586	0.101826	1.0	0.270682
cCREs182061	647	0.440651	1.04328	0.453573
cCREs182089	528	0.0978255	1.08523	0.245595
cCREs182126	853	0.367473	1.0	0.450878
cCREs182133	755	0.147657	1.16556	0.141052
cCREs182300	667	0.543114	1.0	0.465616
cCREs182333	593	0.113431	1.11467	0.279771
cCREs182368	524	0.32054	1.0	0.448435
cCREs182430	545	0.0809246	1.0	0.139825
cCREs182451	527	0.0806642	0.935484	0.141374
cCREs182528	753	0.245924	1.16467	0.381657
cCREs182641	517	0.202424	1.0	0.200805
cCREs182643	503	0.12815	1.06163	0.23708
cCREs182674	501	0.0140518	1.0	0.0221978
cCREs182685	900	0.120313	1.0	0.310818
cCREs183283	1007	0.0105304	1.13605	0.0617117
cCREs183356	568	0.098126	1.0	0.112207
cCREs183375	505	0.00761735	0.835644	0.0197213
cCREs183574	541	0.324226	1.20148	0.242689
cCREs183942	957	0.00620155	1.05747	0.0174515
cCREs183960	559	0.612992	1.0	0.410313
cCREs184111	562	0.225825	0.991103	0.226305
cCREs184113	557	0.0852719	1.17235	0.121054
cCREs184150	535	0.0391633	1.0	0.0923945
cCREs184184	504	0.144108	1.15873	0.302513
cCREs184195	519	0.251976	1.2447	0.364301
cCREs184201	520	0.105764	1.05	0.108806
cCREs184350	519	0.0518175	1.0	0.195687
cCREs184825	516	0.0370545	1.0	0.0764027
cCREs185040	772	0.39398	1.0	0.445317
cCREs185122	509	0.027856	1.0	0.0602225
cCREs185124	531	0.0813668	1.12994	0.218463
cCREs185470	799	0.0512865	1.09387	0.144211
cCREs185472	505	0.291164	1.0	0.233861
cCREs185619	565	0.15027	1.0	0.149154
cCREs185621	1037	0.09553	1.0	0.200585
cCREs185625	557	0.605999	1.0	0.449019
cCREs185698	508	0.0327862	1.0	0.0745716
cCREs185714	529	0.322408	1.07561	0.397779
cCREs185740	511	0.146482	1.05871	0.298897
cCREs185860	506	0.215345	1.0	0.376097
cCREs185934	894	0.00931459	1.03579	0.0280809
cCREs185967	637	0.0644334	1.0	0.171058
cCREs186082	513	0.118697	1.23002	0.296388
cCREs186268	1393	0.0839979	1.12132	0.145335
cCREs186306	522	0.0755551	0.814176	0.187245
cCREs186317	1056	0.207086	1.14299	0.194063
cCREs186463	818	0.21918	1.0	0.37029
cCREs186670	512	0.0256369	1.12305	0.0936531
cCREs186958	927	0.201528	1.0	0.361718
cCREs186960	513	0.172889	1.0	0.313192
cCREs187185	535	0.126623	1.0	0.219822
cCREs187203	699	0.0273022	1.0	0.0821508
cCREs187827	805	0.0250185	1.0	0.100425
cCREs187829	527	0.00611328	1.0	0.0251899
cCREs187889	523	0.294735	1.0	0.226563
cCREs187892	824	0.0677926	1.0	0.163203
cCREs187912	1235	0.245226	1.32955	0.290132
cCREs187919	502	0.0196864	1.0	0.038588
cCREs187988	538	0.0827435	1.0	0.186683
cCREs188027	611	0.0671637	1.0	0.154524
cCREs188306	598	0.26704	0.949833	0.413215
cCREs188318	516	0.293707	1.0	0.439858
cCREs188322	937	0.176155	1.15795	0.335474
cCREs188325	529	0.297388	1.20038	0.376927
cCREs188392	531	0.251796	1.09981	0.294375
cCREs188412	546	0.488304	0.899267	0.400061
cCREs188499	753	0.173646	1.0	0.16654
cCREs188675	568	0.00536431	1.13028	0.0181906
cCREs189274	752	0.0533717	1.16489	0.146392
cCREs189364	866	0.0950317	1.0	0.247034
cCREs189378	529	0.240447	1.10775	0.390262
cCREs189380	510	0.181677	1.03725	0.332567
cCREs189417	772	0.225456	1.02979	0.387266
cCREs189418	549	0.0676273	1.02914	0.215939
cCREs189430	777	0.176931	1.11326	0.219792
cCREs189707	508	0.151835	1.02953	0.264305
cCREs189795	548	0.16609	1.02372	0.291892
cCREs189851	880	0.0519728	1.0	0.170953
cCREs189858	514	0.69295	1.16537	0.411996
cCREs189862	507	0.192278	1.0	0.323372
cCREs189863	511	0.454462	1.0	0.442278
cCREs189868	734	0.171206	1.01499	0.277412
cCREs189875	1026	0.0303207	1.21442	0.117932
cCREs189877	523	0.0669702	1.21606	0.169647
cCREs189883	522	0.241269	1.13027	0.352253
cCREs189884	915	0.148404	1.20765	0.246064
cCREs190006	600	0.0600067	1.0	0.122537
cCREs191130	528	0.109767	1.0	0.278705
cCREs191373	721	0.0542052	1.0	0.167715
cCREs191378	529	0.145101	1.0	0.15481
cCREs191405	616	0.0638209	1.0	0.126516
cCREs191478	527	0.0761355	1.0	0.102674
cCREs192243	512	0.116872	1.12305	0.257992
cCREs192366	517	0.656028	1.0	0.432554
cCREs192397	513	0.0647235	1.17154	0.204928
cCREs193285	503	0.0586812	1.0	0.1817
cCREs193293	622	0.376437	1.0	0.427686
cCREs193349	530	0.205658	1.0	0.274439
cCREs193613	513	0.577788	1.0	0.436752
cCREs193695	515	0.319367	1.06602	0.408265
cCREs193759	506	0.0577349	1.21542	0.186894
cCREs193843	747	0.0195226	1.21553	0.096785
cCREs193851	598	0.0113112	1.12207	0.0436804
cCREs193865	657	0.133277	1.0	0.230358
cCREs194777	521	0.0999614	1.0	0.0907748
cCREs195633	823	0.0507219	1.0	0.167551
cCREs196243	769	0.0623218	1.0	0.189586
cCREs196320	503	0.0123269	1.0	0.0624896
cCREs196756	508	0.144203	1.10039	0.282172
cCREs196789	513	0.157891	1.0	0.318995
cCREs196821	577	0.530434	1.16464	0.441051
cCREs196836	516	0.14042	1.02326	0.165914
cCREs196877	525	0.03066	1.0	0.109344
cCREs196889	536	0.03534	1.10075	0.0996504
cCREs196921	866	0.584716	1.1582	0.449431
cCREs196984	556	0.0496524	0.97482	0.146545
cCREs197047	507	0.135935	1.0	0.182547
cCREs197244	526	0.0230549	1.0	0.0768618
cCREs197756	503	0.435477	1.0	0.460571
cCREs198206	515	0.0257205	1.0	0.0723075
cCREs198328	924	0.0510064	1.12229	0.143028
cCREs198334	509	0.0185474	1.15717	0.0792413
cCREs198360	505	0.0482528	1.0	0.0446752
cCREs198383	582	0.124076	1.23711	0.190167
cCREs198845	508	0.169682	1.0	0.312443
cCREs198847	520	0.0480536	1.0	0.0547622
cCREs199375	829	0.0485003	1.0	0.115976
cCREs199456	542	0.0289505	1.0	0.123343
cCREs199473	1259	0.120796	1.0	0.228056
cCREs199494	1158	0.120735	1.26252	0.277724
cCREs199660	521	0.181911	1.20154	0.315016
cCREs199676	510	0.0102604	1.21569	0.0312503
cCREs199724	515	0.0185008	1.0	0.0507525
cCREs199730	548	0.0221115	1.21533	0.0607251
cCREs199765	1162	0.259847	1.16437	0.272152
cCREs199776	1337	0.074482	1.00748	0.210703
cCREs199777	571	0.107632	1.02277	0.101285
cCREs199781	1054	0.0627953	0.976281	0.114719
cCREs199860	515	0.0679683	1.0	0.176745
cCREs199896	558	0.433433	1.0	0.484475
cCREs200033	578	0.256771	1.0	0.396199
cCREs200101	512	0.454958	1.0	0.461314
cCREs200120	586	0.293947	1.0	0.432224
cCREs200126	515	0.736223	1.08738	0.413195
cCREs200135	654	0.0903391	1.0	0.233099
cCREs200137	517	0.219674	1.0	0.374653
cCREs200167	507	0.0244922	1.0	0.0864113
cCREs200168	504	0.141552	1.0	0.316285
cCREs200207	518	0.171856	1.01544	0.322871
cCREs200499	569	0.0844079	1.0	0.244393
cCREs200828	502	0.0807395	1.0	0.153285
cCREs200835	571	0.159138	1.1366	0.192073
cCREs200849	509	0.121209	1.0	0.286373
cCREs201364	504	0.805363	1.0	0.350444
cCREs201453	916	0.306302	1.17249	0.424106
cCREs201937	504	0.00930552	0.946429	0.0245176
cCREs202007	509	0.0615383	1.08644	0.155213
cCREs202069	814	0.218621	1.14373	0.399455
cCREs202362	506	0.0287435	1.0	0.13666
