name	chromosome	start	end	length
cCREs208851	chr17	50025026	50025849	823
cCREs208966	chr17	50491436	50491950	514
cCREs209029	chr17	50729437	50729992	555
cCREs209033	chr17	50740822	50741390	568
cCREs209037	chr17	50755301	50755821	520
cCREs209082	chr17	50993573	50994086	513
cCREs209112	chr17	51209283	51210044	761
cCREs209113	chr17	51219821	51220331	510
cCREs209137	chr17	51382498	51383001	503
cCREs209438	chr17	53488545	53489088	543
cCREs209448	chr17	53570284	53570787	503
cCREs209703	chr17	55726136	55726661	525
cCREs209704	chr17	55736597	55737118	521
cCREs209705	chr17	55749732	55750249	517
cCREs209730	chr17	56023139	56023843	704
cCREs209794	chr17	56264993	56265502	509
cCREs210007	chr17	57112831	57113375	544
cCREs210039	chr17	57278839	57279362	523
cCREs210040	chr17	57280294	57280821	527
cCREs210043	chr17	57289990	57290810	820
cCREs210052	chr17	57343966	57344791	825
cCREs210053	chr17	57346883	57347409	526
cCREs211190	chr17	64668419	64668947	528
cCREs211211	chr17	64720976	64721505	529
cCREs211449	chr17	65770975	65771654	679
cCREs211454	chr17	65786170	65786696	526
cCREs211835	chr17	67179397	67179911	514
cCREs212278	chr17	69142968	69143480	512
cCREs212344	chr17	69395987	69396818	831
cCREs212714	chr17	70832524	70833026	502
cCREs212730	chr17	70924730	70925270	540
cCREs212739	chr17	70967576	70968087	511
cCREs212771	chr17	71096486	71097053	567
cCREs212775	chr17	71117934	71118445	511
cCREs212779	chr17	71127381	71127904	523
cCREs212782	chr17	71135066	71135580	514
cCREs212786	chr17	71158206	71158725	519
cCREs212824	chr17	71264713	71265249	536
cCREs212857	chr17	71485625	71487024	1399
cCREs213189	chr17	72926940	72927454	514
cCREs213227	chr17	73034354	73034891	537
cCREs213476	chr17	73952199	73952708	509
cCREs213539	chr17	74414370	74415139	769
cCREs213546	chr17	74432543	74433055	512
cCREs213550	chr17	74440435	74440965	530
cCREs213614	chr17	74802693	74803216	523
cCREs213772	chr17	75466880	75467386	506
cCREs213775	chr17	75477631	75478136	505
cCREs213776	chr17	75478812	75479334	522
cCREs213784	chr17	75518110	75518653	543
cCREs214070	chr17	77847720	77848272	552
cCREs214087	chr17	77969133	77969637	504
cCREs214185	chr17	78326289	78326906	617
cCREs214202	chr17	78362213	78362863	650
cCREs214219	chr17	78407549	78408060	511
cCREs214225	chr17	78419141	78419666	525
cCREs214329	chr17	78917644	78918207	563
cCREs214409	chr17	79303200	79303705	505
cCREs214612	chr17	80138379	80139256	877
cCREs214635	chr17	80236771	80237278	507
cCREs214654	chr17	80323694	80324339	645
cCREs214702	chr17	80563663	80564183	520
cCREs215051	chr17	81712385	81712919	534
cCREs215305	chr17	83212352	83212929	577
cCREs215484	chr17	83908651	83909215	564
cCREs215488	chr17	83918354	83919151	797
cCREs215535	chr17	84042912	84043606	694
cCREs215546	chr17	84071773	84072281	508
cCREs215548	chr17	84073933	84075114	1181
cCREs215560	chr17	84107930	84108442	512
cCREs215564	chr17	84118175	84118679	504
cCREs215565	chr17	84118803	84119596	793
cCREs215566	chr17	84126046	84126627	581
cCREs215572	chr17	84145368	84146342	974
cCREs215619	chr17	84293004	84293590	586
cCREs215777	chr17	84935563	84936076	513
cCREs215779	chr17	84939929	84940822	893
cCREs215901	chr17	85488686	85489196	510
cCREs216146	chr17	86446950	86447554	604
cCREs216357	chr17	87246868	87247422	554
cCREs216364	chr17	87283727	87284237	510
cCREs216368	chr17	87301544	87302058	514
cCREs216432	chr17	87550417	87551289	872
cCREs216512	chr17	87984419	87985291	872
cCREs216576	chr17	88340977	88342044	1067
cCREs216612	chr17	88545141	88545673	532
cCREs216618	chr17	88556167	88556686	519
cCREs216619	chr17	88557000	88557507	507
cCREs216628	chr17	88576651	88577153	502
cCREs217664	chr18	4247250	4247761	511
cCREs217666	chr18	4256389	4256901	512
cCREs217677	chr18	4333557	4334074	517
cCREs217689	chr18	4367062	4367609	547
cCREs217707	chr18	4443394	4444248	854
cCREs217849	chr18	4987025	4987985	960
cCREs217998	chr18	5536707	5537235	528
cCREs218221	chr18	6774100	6775080	980
cCREs218462	chr18	8376583	8377491	908
cCREs219045	chr18	11822221	11822745	524
cCREs219151	chr18	12141261	12141787	526
cCREs219340	chr18	12808154	12809139	985
cCREs219426	chr18	13122015	13122516	501
cCREs219767	chr18	14705908	14706414	506
cCREs219878	chr18	15194471	15194972	501
cCREs219882	chr18	15202135	15202636	501
cCREs220773	chr18	20735392	20736243	851
cCREs221549	chr18	24141803	24142862	1059
cCREs221560	chr18	24185528	24186034	506
cCREs221568	chr18	24214875	24215391	516
cCREs222079	chr18	25904581	25905427	846
cCREs223302	chr18	32311646	32312180	534
cCREs223314	chr18	32352527	32353055	528
cCREs223328	chr18	32389585	32390465	880
cCREs223334	chr18	32405243	32405756	513
cCREs223342	chr18	32430574	32431099	525
cCREs223429	chr18	32857099	32857914	815
cCREs223633	chr18	33720201	33720738	537
cCREs223815	chr18	34377670	34378468	798
cCREs223903	chr18	34856148	34856654	506
cCREs223947	chr18	35063270	35063777	507
cCREs224113	chr18	35721904	35722692	788
cCREs224133	chr18	35828336	35828865	529
cCREs224320	chr18	36472205	36472707	502
cCREs224358	chr18	36699453	36700007	554
cCREs224359	chr18	36700307	36700843	536
cCREs224362	chr18	36719847	36720402	555
cCREs224368	chr18	36748995	36749780	785
cCREs224501	chr18	37997355	37997901	546
cCREs224502	chr18	37998296	37999033	737
cCREs224595	chr18	38269119	38269642	523
cCREs224618	chr18	38364849	38365362	513
cCREs224632	chr18	38396737	38397381	644
cCREs224672	chr18	38575879	38576660	781
cCREs224873	chr18	39185455	39186102	647
cCREs224895	chr18	39248935	39249466	531
cCREs224956	chr18	39416333	39417177	844
cCREs225214	chr18	40440443	40440963	520
cCREs226109	chr18	44607499	44608429	930
cCREs226150	chr18	44757640	44758457	817
cCREs226154	chr18	44780782	44781285	503
cCREs226447	chr18	46173833	46174340	507
cCREs226449	chr18	46179164	46179680	516
cCREs226516	chr18	46458085	46458612	527
cCREs226534	chr18	46535076	46535607	531
cCREs226545	chr18	46572790	46573299	509
cCREs226638	chr18	46963354	46963871	517
cCREs226716	chr18	47219210	47219852	642
cCREs226925	chr18	47944624	47945134	510
cCREs227306	chr18	50038039	50038852	813
cCREs227324	chr18	50088648	50089176	528
cCREs227336	chr18	50125516	50126532	1016
cCREs227807	chr18	52683879	52684710	831
cCREs227821	chr18	52750721	52751254	533
cCREs227922	chr18	53187060	53187617	557
cCREs227928	chr18	53229081	53229650	569
cCREs227951	chr18	53311923	53312429	506
cCREs227997	chr18	53497548	53498827	1279
cCREs228448	chr18	55197190	55197699	509
cCREs228875	chr18	56932709	56933238	529
cCREs229592	chr18	60210504	60211018	514
cCREs229593	chr18	60211744	60212513	769
cCREs229733	chr18	60751945	60752480	535
cCREs229768	chr18	60843718	60844320	602
cCREs229975	chr18	61401615	61402147	532
cCREs230078	chr18	61758507	61759330	823
cCREs230182	chr18	62044028	62044534	506
cCREs230198	chr18	62092485	62093027	542
cCREs230349	chr18	62719878	62720469	591
cCREs230745	chr18	64510876	64511381	505
cCREs230849	chr18	64919222	64919903	681
cCREs231034	chr18	65502706	65503230	524
cCREs231035	chr18	65505068	65505652	584
cCREs231053	chr18	65554847	65555416	569
cCREs231113	chr18	65693138	65694017	879
cCREs231146	chr18	65802129	65802711	582
cCREs231291	chr18	66467764	66468266	502
cCREs231296	chr18	66478097	66478629	532
cCREs231494	chr18	67365748	67366252	504
cCREs231625	chr18	67938611	67939155	544
cCREs231728	chr18	68208446	68208950	504
cCREs231894	chr18	68889404	68889923	519
cCREs232046	chr18	69436985	69437532	547
cCREs232154	chr18	69663024	69663945	921
cCREs232166	chr18	69680521	69681103	582
cCREs232365	chr18	70622232	70622926	694
cCREs232899	chr18	73501811	73502395	584
cCREs232956	chr18	73746303	73746992	689
cCREs233245	chr18	74879901	74880432	531
cCREs233302	chr18	75043810	75044339	529
cCREs233770	chr18	76933220	76933739	519
cCREs234001	chr18	77837447	77837966	519
cCREs234004	chr18	77856510	77857041	531
cCREs234065	chr18	78141933	78142475	542
cCREs234066	chr18	78142507	78143012	505
cCREs234392	chr18	79270405	79271146	741
cCREs234396	chr18	79293310	79294229	919
cCREs234401	chr18	79327080	79328104	1024
cCREs234463	chr18	79758679	79759362	683
cCREs234484	chr18	79980862	79981375	513
cCREs234548	chr18	80196086	80196606	520
cCREs234564	chr18	80254960	80255481	521
cCREs234615	chr18	80408560	80409097	537
cCREs234670	chr18	80611870	80612630	760
cCREs234697	chr18	80691464	80692262	798
cCREs234700	chr18	80702350	80703106	756
cCREs234713	chr18	80738830	80739354	524
cCREs235058	chr18	82504900	82505406	506
cCREs235163	chr18	82762644	82763502	858
cCREs235194	chr18	82876224	82876747	523
cCREs235227	chr18	82976523	82977067	544
cCREs235386	chr18	83817405	83817924	519
cCREs235388	chr18	83828313	83828839	526
cCREs235395	chr18	83853704	83854247	543
cCREs235600	chr18	84681774	84682294	520
cCREs236268	chr18	88824479	88824992	513
cCREs236272	chr18	88838198	88838727	529
cCREs236294	chr18	88932025	88932553	528
cCREs236548	chr19	3378546	3379055	509
cCREs236610	chr19	3687551	3688109	558
cCREs236634	chr19	3880358	3880910	552
cCREs236644	chr19	3914484	3915028	544
cCREs236646	chr19	3923292	3924510	1218
cCREs236650	chr19	3931603	3932122	519
cCREs236696	chr19	4164481	4164988	507
cCREs236723	chr19	4283629	4284132	503
cCREs236726	chr19	4294243	4294991	748
cCREs236922	chr19	5408221	5408901	680
cCREs236967	chr19	5660701	5661961	1260
cCREs236978	chr19	5711842	5712364	522
cCREs236982	chr19	5726053	5726587	534
cCREs237088	chr19	6299410	6299928	518
cCREs237101	chr19	6349040	6349925	885
cCREs237198	chr19	6665159	6665661	502
cCREs237204	chr19	6679676	6680316	640
cCREs237219	chr19	6857975	6858479	504
cCREs237234	chr19	6946657	6947179	522
cCREs237249	chr19	7017612	7018146	534
cCREs237315	chr19	7225825	7227063	1238
cCREs237407	chr19	8019815	8020417	602
cCREs237476	chr19	8806787	8807332	545
cCREs237479	chr19	8829571	8830114	543
cCREs237582	chr19	9917720	9918231	511
cCREs237588	chr19	9931076	9931578	502
cCREs237589	chr19	9936481	9936993	512
cCREs237599	chr19	9974832	9975339	507
cCREs237682	chr19	10279606	10280137	531
cCREs237934	chr19	11469176	11469685	509
cCREs237941	chr19	11517301	11517840	539
cCREs237942	chr19	11518314	11518824	510
cCREs237947	chr19	11540059	11540573	514
cCREs237956	chr19	11604544	11605081	537
cCREs237967	chr19	11766394	11766913	519
cCREs238012	chr19	11989229	11989787	558
cCREs238023	chr19	12013140	12013647	507
cCREs238025	chr19	12024093	12024602	509
cCREs238065	chr19	12440077	12440863	786
cCREs238066	chr19	12442503	12443014	511
cCREs238068	chr19	12444913	12445434	521
cCREs238071	chr19	12460838	12461342	504
cCREs238095	chr19	12574076	12574585	509
cCREs238266	chr19	14585217	14586563	1346
cCREs238549	chr19	16149018	16149555	537
cCREs238575	chr19	16222399	16223046	647
cCREs238628	chr19	16407670	16408210	540
cCREs238641	chr19	16456112	16456634	522
cCREs238754	chr19	17125351	17125853	502
cCREs238755	chr19	17131066	17131576	510
cCREs238795	chr19	17252758	17253328	570
cCREs238803	chr19	17275815	17276332	517
cCREs238812	chr19	17319705	17320238	533
cCREs238817	chr19	17333758	17334264	506
cCREs238819	chr19	17344818	17345321	503
cCREs239463	chr19	21065972	21066856	884
cCREs239471	chr19	21115681	21116199	518
cCREs239478	chr19	21144475	21145148	673
cCREs239484	chr19	21175513	21176022	509
cCREs239486	chr19	21179804	21180306	502
cCREs239597	chr19	21645988	21646736	748
cCREs239642	chr19	21817967	21818730	763
cCREs240267	chr19	24155995	24156515	520
cCREs240270	chr19	24163641	24164471	830
cCREs240498	chr19	24988750	24989272	522
cCREs240499	chr19	24990334	24990840	506
cCREs240505	chr19	25036739	25037733	994
cCREs240508	chr19	25052181	25052707	526
cCREs240520	chr19	25096221	25097870	1649
cCREs240530	chr19	25138043	25138945	902
cCREs240543	chr19	25210859	25211834	975
cCREs241363	chr19	28777558	28778359	801
cCREs241539	chr19	29430427	29431394	967
cCREs242046	chr19	31950694	31951511	817
cCREs242104	chr19	32214835	32215356	521
cCREs242116	chr19	32252546	32253096	550
cCREs242138	chr19	32303928	32304492	564
cCREs242152	chr19	32330157	32330701	544
cCREs242159	chr19	32348870	32349726	856
cCREs242227	chr19	32637269	32638009	740
cCREs242299	chr19	32950748	32951278	530
cCREs242310	chr19	32990452	32991046	594
cCREs242349	chr19	33119915	33120417	502
cCREs242469	chr19	34194309	34194814	505
cCREs242482	chr19	34219209	34220077	868
cCREs242532	chr19	34464398	34464903	505
cCREs242547	chr19	34515614	34516118	504
cCREs242824	chr19	36006230	36006752	522
cCREs243168	chr19	37436448	37436968	520
cCREs243632	chr19	40628895	40629413	518
cCREs243635	chr19	40637609	40638110	501
cCREs243637	chr19	40647131	40647935	804
cCREs243641	chr19	40661067	40661577	510
cCREs243651	chr19	40693249	40693776	527
cCREs243713	chr19	40993319	40993821	502
cCREs243796	chr19	41321088	41321599	511
cCREs243797	chr19	41332150	41332651	501
cCREs243798	chr19	41339187	41339901	714
cCREs243799	chr19	41341594	41342116	522
cCREs243806	chr19	41369740	41370252	512
cCREs243810	chr19	41381534	41382051	517
cCREs243814	chr19	41402495	41403021	526
cCREs243818	chr19	41445316	41446089	773
cCREs243914	chr19	41773873	41774851	978
cCREs243953	chr19	42005579	42006081	502
cCREs243960	chr19	42018827	42019441	614
cCREs244268	chr19	43520314	43520838	524
cCREs244300	chr19	43679467	43680001	534
cCREs244345	chr19	43884599	43885546	947
cCREs244574	chr19	45242065	45242596	531
cCREs244691	chr19	45790512	45791257	745
cCREs244841	chr19	46454961	46455507	546
cCREs244855	chr19	46486650	46487157	507
cCREs244868	chr19	46522387	46522890	503
cCREs244930	chr19	46759035	46759538	503
cCREs245063	chr19	47224703	47225214	511
cCREs245074	chr19	47263568	47264084	516
cCREs245134	chr19	47432297	47432894	597
cCREs245139	chr19	47446695	47447546	851
cCREs245155	chr19	47511812	47512377	565
cCREs246207	chr19	53128286	53129326	1040
cCREs246236	chr19	53216523	53217305	782
cCREs246249	chr19	53250916	53251444	528
cCREs246266	chr19	53331809	53332470	661
cCREs246289	chr19	53424529	53425209	680
cCREs246418	chr19	53854935	53855444	509
cCREs246670	chr19	55084903	55085406	503
cCREs246797	chr19	55562806	55563509	703
cCREs246820	chr19	55649312	55649822	510
cCREs246822	chr19	55660085	55660618	533
cCREs246829	chr19	55700605	55701441	836
cCREs246858	chr19	55827557	55828671	1114
cCREs247038	chr19	56600712	56601238	526
cCREs247272	chr19	57355322	57355850	528
cCREs248144	chr19	61244658	61245206	548
cCREs248147	chr19	61265284	61265802	518
cCREs248298	chr2	3760169	3760700	531
cCREs248305	chr2	3788286	3788790	504
cCREs248449	chr2	4449759	4450523	764
cCREs248452	chr2	4457629	4458130	501
cCREs248803	chr2	5804336	5804866	530
cCREs248806	chr2	5811355	5812207	852
cCREs248927	chr2	6363101	6363629	528
cCREs249910	chr2	11196884	11197391	507
cCREs249954	chr2	11398335	11399030	695
cCREs250028	chr2	11708419	11708948	529
cCREs250036	chr2	11739430	11739943	513
cCREs250045	chr2	11771582	11772113	531
cCREs250086	chr2	12084293	12084826	533
cCREs250545	chr2	14228980	14229621	641
cCREs250548	chr2	14249768	14250609	841
cCREs250608	chr2	14631528	14632031	503
cCREs250718	chr2	15028839	15029383	544
cCREs250855	chr2	16135400	16135917	517
cCREs250880	chr2	16334316	16334817	501
cCREs250919	chr2	16456891	16457568	677
cCREs251029	chr2	17065057	17065909	852
cCREs251224	chr2	17870483	17870990	507
cCREs251231	chr2	17885885	17886400	515
cCREs251246	chr2	17951889	17952396	507
cCREs251397	chr2	18835467	18835969	502
cCREs251417	chr2	18903382	18904148	766
cCREs251451	chr2	19004738	19005239	501
cCREs251460	chr2	19059202	19059714	512
cCREs251512	chr2	19351540	19352330	790
cCREs252200	chr2	22746740	22747544	804
cCREs252202	chr2	22752457	22752965	508
cCREs252212	chr2	22790311	22790888	577
cCREs252379	chr2	24311557	24312089	532
cCREs252521	chr2	24926931	24927474	543
cCREs252571	chr2	25194302	25195085	783
cCREs252820	chr2	26360684	26361210	526
cCREs252844	chr2	26482710	26483934	1224
cCREs252863	chr2	26534361	26535052	691
cCREs252924	chr2	26941418	26941958	540
cCREs253013	chr2	27308267	27308872	605
cCREs253021	chr2	27326934	27327474	540
cCREs253032	chr2	27350298	27350820	522
cCREs253050	chr2	27404186	27405295	1109
cCREs253054	chr2	27417607	27419392	1785
cCREs253084	chr2	27554367	27554870	503
cCREs253088	chr2	27563680	27564195	515
cCREs253112	chr2	27687878	27688450	572
cCREs253122	chr2	27716136	27716904	768
cCREs253133	chr2	27744967	27745497	530
cCREs253138	chr2	27762434	27762943	509
cCREs253216	chr2	28092030	28092534	504
cCREs253344	chr2	28479087	28479599	512
cCREs253429	chr2	28841649	28842183	534
cCREs253782	chr2	30407115	30407631	516
cCREs253849	chr2	30678914	30679475	561
cCREs253952	chr2	31060808	31061599	791
cCREs253953	chr2	31062088	31062666	578
cCREs253984	chr2	31162013	31162521	508
cCREs254119	chr2	31726684	31727186	502
cCREs254333	chr2	32506682	32507571	889
cCREs254363	chr2	32590149	32590655	506
cCREs254377	chr2	32637916	32638419	503
cCREs254484	chr2	32992044	32992556	512
cCREs254750	chr2	33838262	33838783	521
cCREs255043	chr2	35195852	35196680	828
cCREs255102	chr2	35433348	35433882	534
cCREs255104	chr2	35441883	35442708	825
cCREs255108	chr2	35449631	35450151	520
cCREs255125	chr2	35495340	35496346	1006
cCREs255357	chr2	36216424	36217405	981
cCREs255367	chr2	36244640	36245174	534
cCREs255372	chr2	36272242	36273022	780
cCREs255584	chr2	38207711	38208218	507
cCREs255643	chr2	38483302	38483818	516
cCREs256477	chr2	43727381	43728419	1038
cCREs256678	chr2	44504242	44504762	520
cCREs256776	chr2	44962142	44962655	513
cCREs256874	chr2	45236110	45236622	512
cCREs256875	chr2	45238615	45239432	817
cCREs256884	chr2	45261874	45262377	503
cCREs256886	chr2	45269980	45270515	535
cCREs256887	chr2	45276667	45277278	611
cCREs256944	chr2	45534703	45535490	787
cCREs257060	chr2	46251461	46252034	573
cCREs257538	chr2	49416863	49417776	913
cCREs257542	chr2	49424708	49425259	551
cCREs257929	chr2	50841832	50842368	536
cCREs258334	chr2	52523016	52523554	538
cCREs259006	chr2	56304809	56305332	523
cCREs259160	chr2	57330639	57331333	694
cCREs259333	chr2	58183597	58184100	503
cCREs259339	chr2	58196763	58197315	552
cCREs259829	chr2	59802590	59803148	558
cCREs259879	chr2	59974922	59976219	1297
cCREs259880	chr2	59976463	59976965	502
cCREs259904	chr2	60046025	60046614	589
cCREs259930	chr2	60176009	60176536	527
cCREs259947	chr2	60288543	60289045	502
cCREs260062	chr2	60810524	60811041	517
cCREs260068	chr2	60821567	60822070	503
cCREs260096	chr2	60883714	60884427	713
cCREs260999	chr2	65188474	65189025	551
cCREs261724	chr2	68382283	68382817	534
cCREs261822	chr2	68824791	68825800	1009
cCREs262090	chr2	69856362	69856875	513
cCREs262346	chr2	70885648	70886175	527
cCREs262541	chr2	71662908	71663464	556
cCREs262578	chr2	71813970	71814595	625
cCREs262589	chr2	71843185	71843805	620
cCREs262594	chr2	71865723	71867060	1337
cCREs262766	chr2	72322934	72323499	565
